468,$37088.39,2019-02-11T14:34:41Z,596-70-9715
469,$32825.91,2018-11-30T20:12:20Z,582-44-7560
470,$1108.51,2018-08-26T14:29:06Z,537-60-0691
471,$37771.32,2018-09-24T17:04:51Z,797-07-7286
472,$11882.44,2018-10-23T22:37:33Z,406-14-0186
473,$11325.90,2019-01-24T04:20:07Z,135-26-1046
474,$21947.69,2018-10-26T04:18:10Z,449-19-4567
475,$40167.18,2019-08-10T14:50:38Z,664-30-3825
476,$2563.45,2018-12-06T15:19:59Z,752-52-1733
477,$22072.60,2019-06-29T06:11:06Z,662-98-7614
478,$30486.01,2019-07-15T04:26:47Z,762-53-4338
479,$30287.36,2019-05-31T09:13:34Z,550-41-8574
480,$5757.66,2018-10-03T18:18:32Z,424-67-6455
481,$35623.70,2019-01-12T11:00:40Z,533-02-4137
482,$39473.41,2018-10-22T07:56:13Z,438-25-7079
483,$43434.02,2019-06-15T04:51:03Z,441-36-4602
484,$10747.72,2019-02-20T17:02:34Z,610-04-7630
485,$29290.26,2018-10-30T09:01:37Z,373-51-5797
486,$31496.46,2019-08-14T19:51:18Z,875-64-5111
487,$45358.20,2019-06-17T01:17:32Z,127-16-4963
488,$6206.24,2019-05-18T15:15:40Z,544-71-3394
489,$33230.85,2019-03-18T07:01:59Z,850-14-8955
490,$7453.09,2019-05-16T10:28:54Z,324-72-8839
491,$25199.32,2019-05-29T00:46:10Z,863-67-5987
492,$5846.75,2019-07-11T16:50:44Z,302-60-8011
493,$46822.09,2018-09-12T10:47:30Z,557-25-1174
494,$44802.39,2019-01-10T12:08:56Z,660-40-4229
495,$10244.15,2019-03-24T10:05:49Z,180-82-4893
496,$26393.41,2019-08-04T20:57:49Z,568-50-2762
497,$39195.06,2018-12-24T23:08:07Z,483-78-1479
498,$31567.42,2019-01-14T14:42:40Z,244-12-7155
499,$5934.09,2019-07-11T08:37:21Z,364-60-8995
500,$25394.58,2019-06-04T09:24:29Z,305-04-6267
501,$3085.52,2019-05-10T18:21:52Z,209-73-5823
502,$35748.60,2018-09-23T17:13:57Z,341-75-2653
503,$12720.82,2019-07-12T10:17:34Z,161-81-7734
504,$4423.02,2019-07-07T21:45:18Z,133-77-9682
505,$44090.10,2018-11-13T12:03:16Z,661-28-9412
506,$4115.18,2019-08-18T18:33:08Z,517-64-0261
507,$21191.90,2019-08-15T20:47:29Z,355-43-4239
508,$7058.90,2019-07-24T07:39:38Z,828-31-0220
509,$14449.28,2019-06-08T05:44:18Z,198-09-1707
510,$7829.85,2018-11-20T19:01:50Z,787-66-6883
511,$4518.65,2019-08-14T06:09:08Z,616-75-3738
512,$3822.84,2019-03-26T21:08:59Z,293-73-4963
513,$36542.06,2019-08-15T23:10:49Z,778-17-1682
514,$30245.90,2018-12-30T03:02:40Z,487-70-1043
515,$8653.34,2018-12-23T23:31:53Z,826-37-2820
516,$4008.12,2019-08-02T21:20:42Z,563-87-0247
517,$43306.09,2018-11-03T00:17:48Z,344-02-2932
518,$49516.05,2018-12-06T00:37:53Z,216-73-9077
519,$42564.04,2019-08-09T11:36:58Z,444-11-5438
520,$40516.37,2018-08-31T14:44:34Z,891-97-5181
521,$48633.61,2019-06-09T23:33:46Z,660-22-6165
522,$31549.24,2018-09-18T04:36:50Z,825-77-8647
523,$509.96,2019-06-10T20:27:34Z,637-85-1657
524,$1470.45,2018-10-24T11:52:17Z,530-51-0875
525,$38390.48,2019-08-21T12:06:09Z,431-52-6743
526,$27966.75,2019-01-15T15:48:36Z,664-92-6053
527,$21039.01,2019-01-14T20:40:33Z,173-56-3532
528,$19322.29,2019-07-29T16:03:41Z,758-12-4381
529,$47515.15,2019-03-28T05:34:50Z,173-94-3661
530,$27852.98,2018-10-02T18:51:24Z,442-54-4918
531,$46524.41,2018-09-06T03:03:34Z,742-02-0982
532,$8883.57,2019-02-09T04:18:26Z,739-21-7676
533,$3403.20,2019-01-01T23:10:13Z,369-58-9072
534,$17616.50,2018-11-23T00:38:16Z,737-78-7792
535,$30101.23,2019-06-26T11:45:26Z,494-28-6145
536,$18075.42,2018-10-30T21:57:14Z,730-79-2899
537,$18095.31,2019-02-11T13:32:43Z,461-06-0894
538,$41026.12,2019-04-01T04:49:56Z,699-52-3559
539,$28237.40,2019-01-29T18:35:58Z,890-59-6560
540,$11028.18,2019-07-07T21:45:45Z,757-58-4065
541,$1633.67,2018-11-06T23:26:25Z,387-95-7781
542,$27860.59,2019-04-25T21:59:47Z,240-56-5883
543,$32983.08,2019-05-24T09:09:20Z,855-15-2596
544,$9463.69,2019-03-12T05:01:34Z,889-45-6782
545,$46372.26,2018-10-01T21:58:55Z,470-15-8130
546,$38702.02,2019-08-19T11:19:29Z,825-25-5438
547,$18053.54,2018-10-16T00:03:31Z,549-93-1477
548,$1235.69,2018-11-11T20:33:17Z,704-91-7864
549,$26185.26,2019-03-23T04:35:42Z,268-54-7144
550,$36240.53,2019-02-13T01:03:43Z,387-10-5021
551,$49240.26,2019-04-11T02:58:08Z,344-02-2932
552,$31131.14,2018-11-21T22:19:55Z,325-25-4142
553,$22840.57,2018-11-29T17:09:51Z,260-91-6432
554,$23475.73,2019-03-28T02:42:38Z,154-59-8567
555,$15785.86,2019-01-19T22:09:13Z,394-82-2919
556,$35243.18,2019-02-09T16:16:17Z,475-78-3326
557,$41831.70,2018-12-20T20:03:04Z,328-07-8252
558,$8805.02,2019-07-01T07:14:20Z,563-30-2909
559,$35307.69,2019-03-15T07:57:17Z,878-24-5602
560,$20003.23,2019-07-03T12:18:54Z,514-40-9980
561,$35174.67,2019-08-06T16:11:02Z,280-84-1305
562,$47609.89,2019-01-21T21:52:39Z,103-65-5213
563,$35228.23,2019-03-06T21:08:35Z,524-39-0027
564,$866.90,2019-06-26T23:21:30Z,652-65-8484
565,$40208.42,2019-01-02T11:55:20Z,741-08-1931
566,$31950.83,2019-06-17T06:11:08Z,696-39-1915
567,$41938.46,2019-02-04T11:57:22Z,604-44-5671
568,$25826.80,2019-04-03T05:04:47Z,802-03-8363
569,$38721.99,2019-02-09T00:12:07Z,474-28-4347
570,$28637.84,2019-01-19T13:27:58Z,161-81-7734
571,$20703.55,2018-09-10T17:26:29Z,449-73-4907
572,$5659.30,2019-03-20T01:11:16Z,558-78-8475
573,$23594.54,2019-05-21T02:35:52Z,754-33-8833
574,$15478.12,2019-01-29T05:14:46Z,346-53-8732
575,$40579.77,2019-02-05T02:17:58Z,387-10-5021
576,$4699.91,2018-11-25T00:48:14Z,319-25-1927
577,$17584.28,2019-07-30T22:37:45Z,476-95-6215
578,$27233.07,2018-12-08T08:24:18Z,675-50-2802
579,$5628.93,2018-10-25T00:07:15Z,154-59-8567
580,$16092.70,2019-06-22T05:31:15Z,391-06-7191
581,$39304.84,2019-01-30T05:38:29Z,516-37-2907
582,$22487.78,2019-04-15T19:35:39Z,282-28-7871
583,$34410.10,2018-11-19T16:54:51Z,744-83-4530
584,$46936.24,2019-04-02T13:14:02Z,659-91-5558
585,$24929.32,2019-04-26T21:01:57Z,789-77-0427
586,$26165.89,2019-03-09T06:58:44Z,388-84-9376
587,$40402.49,2019-04-02T03:28:05Z,261-15-6536
588,$29041.57,2019-02-17T09:24:54Z,661-84-0952
589,$48544.27,2019-08-14T18:39:45Z,413-33-7583
590,$27660.12,2019-07-10T06:54:51Z,418-43-6823
591,$13590.54,2018-12-06T23:53:38Z,243-57-8391
592,$5704.62,2019-07-29T03:18:01Z,662-56-3256
593,$27106.36,2019-03-27T01:56:23Z,679-79-4406
594,$4133.26,2018-09-03T13:19:40Z,183-92-4741
595,$43981.11,2018-12-29T00:05:14Z,887-91-0549
596,$12376.34,2019-06-25T17:48:37Z,634-96-4962
597,$31150.24,2018-12-14T07:03:38Z,602-57-9825
598,$12450.49,2019-06-18T11:53:49Z,409-30-4732
599,$25736.50,2019-02-20T02:01:11Z,449-73-4907
600,$48841.58,2019-03-12T00:20:35Z,278-17-6174
601,$15963.90,2019-07-01T17:25:36Z,844-80-0021
602,$37656.23,2018-09-02T18:29:24Z,374-30-3261
603,$28374.07,2019-01-09T07:47:55Z,367-32-6350
604,$19476.64,2018-10-10T18:39:07Z,746-14-1276
605,$532.09,2018-11-18T18:30:57Z,505-94-4163
606,$15321.51,2019-01-17T01:22:47Z,717-57-4545
607,$27821.61,2019-01-13T12:46:09Z,228-45-0922
608,$13006.28,2019-04-18T06:44:27Z,127-16-4963
609,$7209.73,2019-01-18T15:03:24Z,741-49-2318
610,$7530.20,2018-12-27T17:30:20Z,814-49-2011
611,$19288.12,2019-07-15T12:45:16Z,145-89-2615
612,$24096.05,2019-02-03T00:16:14Z,372-35-8540
613,$6933.05,2019-06-15T01:00:35Z,891-80-6557
614,$15995.58,2019-04-20T14:10:39Z,894-26-9180
615,$34676.59,2019-07-27T02:43:33Z,140-69-3645
616,$41326.37,2019-03-22T19:14:44Z,325-25-4142
617,$48770.96,2018-09-04T00:33:26Z,867-03-1198
618,$43861.31,2019-04-14T13:09:13Z,749-33-0021
619,$46848.79,2019-07-01T21:52:41Z,341-64-3844
620,$13847.54,2018-12-05T17:48:31Z,811-37-8271
621,$43250.44,2019-06-24T23:17:51Z,204-16-7203
622,$29789.76,2019-05-07T14:19:13Z,261-44-2098
623,$30627.92,2019-02-04T03:33:56Z,471-48-2285
624,$29409.12,2019-02-04T03:11:35Z,272-31-1860
625,$42648.16,2019-07-18T14:30:27Z,652-27-8182
626,$46280.03,2019-06-04T18:44:19Z,344-02-2932
627,$20215.74,2018-11-18T19:09:15Z,749-26-7337
628,$28967.47,2018-10-05T07:53:23Z,618-32-3666
629,$11168.34,2019-01-04T21:09:32Z,865-09-6597
630,$36636.90,2019-02-03T11:04:55Z,604-44-5671
631,$18018.44,2018-08-23T22:15:04Z,286-49-4218
632,$19798.49,2018-10-06T17:49:37Z,177-33-0782
633,$1697.27,2019-07-29T14:30:34Z,746-14-1276
634,$8696.13,2019-03-10T17:55:43Z,494-28-6145
635,$19261.85,2019-07-26T15:10:53Z,193-93-8452
636,$37216.20,2019-07-08T20:22:14Z,374-31-1460
637,$18335.64,2018-11-04T09:17:07Z,128-87-8622
638,$30379.01,2019-04-20T10:26:19Z,101-65-5339
639,$32301.52,2019-04-16T12:19:43Z,665-37-6650
640,$6932.37,2019-01-17T23:02:55Z,291-24-5840
641,$12955.79,2019-08-06T17:17:45Z,600-94-1349
642,$31540.18,2019-04-11T16:53:08Z,851-26-9766
643,$21611.83,2019-05-31T20:56:09Z,784-17-5209
644,$11196.41,2019-03-09T23:57:38Z,370-70-3441
645,$11261.48,2019-04-10T18:25:17Z,797-93-6742
646,$17242.81,2018-09-25T12:02:40Z,212-98-9532
647,$18904.77,2019-07-15T18:18:50Z,530-51-0875
648,$38510.31,2019-08-10T20:32:42Z,433-93-9188
649,$6151.79,2018-09-07T00:24:06Z,883-96-2717
650,$6997.26,2019-04-11T07:05:39Z,488-75-2866
651,$5858.32,2019-07-01T21:46:15Z,387-10-5021
652,$12177.22,2019-05-25T05:06:23Z,333-65-8329
653,$20185.47,2019-02-02T12:10:04Z,335-56-4949
654,$48562.60,2018-10-31T21:42:21Z,679-79-4406
655,$48332.07,2019-04-26T23:33:46Z,679-01-7419
656,$21173.91,2019-03-16T16:09:52Z,431-11-9533
657,$40289.33,2018-09-04T12:17:41Z,529-42-7614
658,$17853.82,2019-04-07T14:47:27Z,820-09-3038
659,$16735.55,2019-05-29T06:15:50Z,808-74-1666
660,$44653.30,2019-04-04T16:55:21Z,484-85-4112
661,$1863.17,2018-09-06T03:14:34Z,631-48-0934
662,$21783.25,2019-08-10T05:00:09Z,158-12-6881
663,$29400.28,2018-09-25T19:33:40Z,509-44-9423
664,$31431.18,2019-02-07T18:17:59Z,140-41-4722
665,$2486.73,2018-09-10T07:38:27Z,799-64-9808
666,$45321.25,2019-06-12T21:08:42Z,145-25-6450
667,$49740.27,2018-11-05T06:34:02Z,680-83-5081
668,$9096.67,2019-05-17T19:06:06Z,640-58-8231
669,$14531.61,2019-04-15T11:57:51Z,806-36-9535
670,$20712.42,2019-02-08T14:48:07Z,145-25-6450
671,$3987.52,2019-01-26T12:06:08Z,445-79-9331
672,$49540.36,2019-01-14T14:13:37Z,109-63-4836
673,$4161.33,2018-12-20T07:36:57Z,568-50-2762
674,$9149.00,2019-04-07T12:28:19Z,101-65-5339
675,$614.50,2018-12-01T18:12:58Z,400-86-9910
676,$39734.83,2019-03-22T00:34:58Z,679-79-4406
677,$25497.30,2019-02-22T21:43:12Z,741-08-1931
678,$29346.80,2018-12-21T14:54:22Z,402-68-6011
679,$41937.78,2018-11-29T22:00:11Z,171-66-2114
680,$31322.61,2018-09-23T16:44:29Z,111-28-4559
681,$27946.03,2019-01-01T18:37:22Z,564-78-6136
682,$49586.16,2019-02-25T15:06:25Z,461-06-0894
683,$33450.30,2019-07-27T05:59:18Z,256-15-2584
684,$10610.76,2018-12-14T04:28:21Z,573-58-1687
685,$41583.70,2019-06-10T17:32:33Z,398-50-0493
686,$44788.65,2018-10-18T23:30:30Z,617-42-4762
687,$30977.68,2018-09-15T02:55:17Z,828-94-8853
688,$8287.52,2019-07-23T23:06:32Z,789-77-0427
689,$22316.11,2019-05-06T02:34:34Z,612-54-9799
690,$44010.06,2019-06-28T14:35:34Z,640-65-7227
691,$49579.64,2019-03-06T12:06:26Z,706-70-4954
692,$38693.17,2018-10-20T17:53:12Z,379-76-8709
693,$21493.81,2019-06-17T04:24:41Z,384-32-7452
694,$29568.97,2019-04-07T13:49:37Z,394-82-2919
695,$8242.55,2019-05-25T20:49:10Z,526-20-7847
696,$48687.93,2018-10-29T18:28:04Z,114-27-0239
697,$35985.72,2019-03-11T21:10:51Z,435-32-9147
698,$36704.50,2019-03-26T23:09:51Z,632-40-0027
699,$5564.74,2019-07-15T12:18:11Z,248-25-8303
700,$39684.82,2018-09-01T14:09:04Z,877-84-7696
701,$6549.76,2019-07-25T17:23:30Z,554-34-6551
702,$7641.80,2019-06-09T00:32:44Z,418-43-7887
703,$44534.85,2019-02-06T14:57:48Z,807-78-6074
704,$38522.98,2018-10-10T05:47:54Z,891-96-2952
705,$33819.28,2018-10-05T04:16:55Z,387-10-5021
706,$33655.11,2019-04-28T21:05:37Z,455-80-9515
707,$37797.53,2018-11-14T03:00:37Z,402-24-7235
708,$766.55,2019-04-21T00:18:41Z,494-61-2564
709,$28608.25,2019-01-03T00:34:14Z,750-19-6312
710,$27053.22,2018-09-12T18:34:36Z,539-66-2097
711,$30961.86,2019-05-08T01:55:38Z,445-79-9331
712,$26964.24,2019-08-10T17:04:58Z,746-07-5733
713,$24561.76,2019-03-19T00:33:19Z,233-59-3668
714,$35144.79,2019-05-31T03:55:26Z,287-67-3698
715,$25361.35,2018-11-15T03:34:27Z,825-77-8647
716,$39671.95,2019-04-20T09:38:58Z,358-37-9404
717,$6306.89,2019-01-20T23:24:30Z,511-16-9591
718,$9146.78,2019-04-26T14:08:45Z,145-89-2615
719,$49068.87,2018-12-25T20:07:30Z,173-56-3532
720,$12491.54,2019-03-06T18:06:56Z,750-19-6312
721,$7209.49,2019-03-26T05:34:02Z,599-85-0331
722,$10212.48,2019-04-05T23:13:57Z,391-58-0592
723,$18086.60,2019-07-08T13:00:36Z,442-54-4918
724,$42956.91,2019-08-11T02:25:11Z,520-61-3241
725,$1471.51,2018-10-26T17:07:25Z,654-38-4165
726,$16050.96,2019-02-13T12:45:43Z,456-61-5273
727,$5437.55,2018-08-22T14:42:09Z,446-28-8542
728,$42673.18,2018-12-31T00:50:19Z,145-66-3249
729,$15502.83,2018-11-02T21:09:42Z,420-59-3565
730,$17893.84,2019-05-01T20:49:40Z,845-45-7099
731,$5322.07,2019-08-09T02:38:08Z,749-12-4790
732,$39679.68,2018-09-08T06:53:22Z,878-24-5602
733,$48805.00,2019-04-22T22:14:52Z,873-57-5399
734,$3777.68,2018-11-13T19:16:23Z,212-98-9532
735,$7577.71,2019-02-06T01:58:00Z,876-70-2823
736,$629.43,2018-11-12T06:16:41Z,611-98-1817
737,$20314.14,2019-04-07T07:08:55Z,394-83-5818
738,$3884.82,2018-08-28T12:20:08Z,348-29-1910
739,$617.44,2019-07-12T06:16:12Z,617-42-4762
740,$9188.67,2018-10-20T11:33:27Z,559-35-8710
741,$15902.21,2018-08-30T20:30:17Z,424-61-9949
742,$34719.36,2019-01-29T14:19:55Z,274-50-4306
743,$25497.47,2018-11-27T15:19:13Z,692-25-6075
744,$3317.93,2019-05-21T04:44:16Z,768-49-1919
745,$24619.08,2018-09-28T17:44:07Z,748-80-5458
746,$37121.95,2019-02-02T00:49:46Z,854-86-3259
747,$45018.79,2018-12-28T19:13:46Z,797-07-7286
748,$6745.36,2019-03-02T08:16:49Z,617-67-6849
749,$36122.91,2019-06-23T04:59:28Z,735-11-7418
750,$42657.79,2018-10-19T03:02:28Z,806-36-9535
751,$46245.38,2018-09-16T15:06:05Z,863-67-5987
752,$28533.40,2019-04-17T14:58:34Z,319-25-1927
753,$49869.98,2019-06-07T17:39:41Z,851-62-6866
754,$30419.70,2018-10-28T19:38:19Z,526-40-8526
755,$30763.76,2019-08-02T21:47:35Z,825-77-8647
756,$39216.79,2019-01-19T00:39:45Z,499-63-5578
757,$13374.19,2019-02-06T22:30:52Z,593-27-4015
758,$16720.34,2019-04-19T03:09:58Z,800-31-9127
759,$45781.65,2018-10-09T14:36:31Z,102-93-0576
760,$41857.11,2019-08-02T03:58:18Z,875-80-0642
761,$40006.95,2019-06-12T13:48:25Z,814-49-2011
762,$21007.10,2019-05-18T15:14:19Z,384-32-7452
763,$19619.47,2018-12-26T18:02:57Z,341-50-1820
764,$22419.19,2019-08-15T06:30:12Z,487-70-1043
765,$45596.45,2019-06-16T11:35:16Z,749-26-7337
766,$26686.04,2019-06-03T14:32:14Z,527-85-2833
767,$47.27,2018-12-20T07:01:28Z,717-77-4219
768,$30625.23,2018-11-03T07:34:03Z,632-40-0027
769,$25698.60,2019-03-30T12:07:33Z,654-38-4165
770,$30626.05,2018-11-17T10:26:52Z,149-56-1939
771,$21661.91,2018-11-07T16:57:22Z,691-75-0763
772,$15805.47,2019-02-02T22:19:16Z,277-36-1171
773,$3365.87,2019-07-02T22:37:22Z,403-49-6976
774,$36541.52,2019-05-16T10:55:58Z,550-09-9415
775,$22929.22,2019-05-28T14:38:22Z,347-77-2290
776,$8572.54,2019-03-19T06:06:57Z,552-19-2449
777,$19155.60,2018-12-15T11:41:14Z,216-79-2849
778,$30273.78,2019-05-25T16:26:03Z,700-51-8198
779,$42193.83,2018-09-23T19:02:19Z,280-53-8629
780,$47691.75,2018-10-08T04:29:42Z,194-23-5355
781,$5061.79,2018-11-28T06:16:23Z,126-13-2814
782,$7253.16,2018-12-24T19:42:23Z,690-42-9396
783,$34227.38,2019-07-02T23:06:52Z,871-47-6673
784,$35963.27,2019-01-16T13:45:02Z,390-24-9067
785,$46074.52,2019-06-07T14:23:16Z,516-60-8931
786,$46081.53,2019-01-04T22:44:22Z,724-18-6349
787,$44906.35,2019-05-17T15:53:27Z,744-83-4530
788,$7594.68,2018-09-20T06:22:40Z,265-74-0308
789,$9107.52,2019-07-02T15:46:56Z,640-65-7227
790,$45815.38,2018-11-05T07:57:32Z,585-08-1798
791,$2276.25,2019-06-30T21:51:28Z,859-30-7367
792,$4193.35,2018-11-30T18:57:36Z,109-16-4266
793,$18164.42,2019-03-22T03:42:39Z,227-22-8370
794,$36016.15,2018-08-28T09:26:27Z,818-45-0990
795,$844.60,2019-02-09T01:00:01Z,275-01-4711
796,$28128.59,2018-10-22T19:42:58Z,518-12-6458
797,$38951.64,2019-08-21T17:32:51Z,710-10-8305
798,$11556.39,2019-01-03T21:46:25Z,408-95-2998
799,$26373.23,2018-09-14T09:10:29Z,704-50-1267
800,$25414.92,2019-06-11T18:11:02Z,651-23-1975
801,$2681.47,2019-06-17T18:11:05Z,355-18-3482
802,$46609.64,2018-11-01T22:33:04Z,140-41-4722
803,$11494.75,2019-08-14T23:11:58Z,417-83-5842
804,$47684.50,2018-10-22T03:25:43Z,895-26-2090
805,$47695.38,2019-02-07T04:46:36Z,411-79-2206
806,$34707.93,2018-10-12T05:07:01Z,102-92-9487
807,$46626.32,2019-02-10T01:48:47Z,686-12-7182
808,$47602.54,2018-11-14T10:50:32Z,688-85-6537
809,$35731.07,2018-08-31T16:43:27Z,390-43-4255
810,$25604.21,2019-01-22T05:07:59Z,241-84-9106
811,$13589.83,2018-12-04T12:00:41Z,727-43-9369
812,$38587.85,2019-04-04T05:57:38Z,455-78-8386
813,$39132.11,2018-10-20T05:56:12Z,258-13-1710
814,$36055.24,2019-02-02T16:42:00Z,748-86-5377
815,$41530.83,2019-06-06T09:35:32Z,602-57-9825
816,$14828.08,2018-10-07T06:34:56Z,661-84-0952
817,$12984.51,2019-01-06T05:14:55Z,254-73-4356
818,$12351.08,2019-04-15T00:51:20Z,704-61-5228
819,$21047.47,2019-04-09T16:07:01Z,264-77-4558
820,$17344.52,2018-12-01T04:46:02Z,599-04-3548
821,$41558.25,2018-10-07T06:33:41Z,496-53-6640
822,$27554.22,2018-11-22T08:11:44Z,352-09-3533
823,$35512.76,2018-09-02T06:53:40Z,640-65-7227
824,$2585.53,2019-01-17T19:39:44Z,544-71-3394
825,$12012.90,2019-07-13T06:28:34Z,150-15-6929
826,$37763.95,2019-04-18T23:38:35Z,538-34-8410
827,$46121.01,2019-01-24T17:51:16Z,442-54-4918
828,$24758.21,2018-10-13T22:01:01Z,493-67-5702
829,$3458.35,2019-06-08T11:46:49Z,820-15-7152
830,$3452.07,2019-03-29T22:43:51Z,581-91-3645
831,$37609.95,2019-08-05T23:24:17Z,659-10-1579
832,$39670.87,2018-12-21T14:45:47Z,770-23-5284
833,$4238.73,2019-07-05T07:06:37Z,461-76-0613
834,$8054.85,2019-08-11T05:59:57Z,364-17-8630
835,$26138.64,2019-04-30T19:46:04Z,808-04-6254
836,$44530.76,2019-07-07T16:56:44Z,521-21-9377
837,$23915.50,2019-01-16T05:06:58Z,859-30-7367
838,$4592.73,2019-02-05T15:42:27Z,573-58-1687
839,$25736.24,2018-10-20T09:37:57Z,208-38-0333
840,$9816.65,2019-07-27T07:47:38Z,164-05-4332
841,$9114.58,2018-09-11T13:39:50Z,121-09-9268
842,$28052.12,2019-05-12T01:16:12Z,651-07-0500
843,$21021.69,2018-11-22T09:27:00Z,373-91-8068
844,$26208.79,2019-01-15T03:57:25Z,596-93-0627
845,$37014.57,2019-07-10T12:10:03Z,204-03-9288
846,$3422.20,2019-04-16T10:26:24Z,551-96-4075
847,$1340.94,2018-09-05T14:53:24Z,449-19-4567
848,$4079.83,2018-11-26T08:01:26Z,682-52-2087
849,$4295.13,2019-03-23T20:13:14Z,414-23-3645
850,$397.21,2019-05-21T09:57:39Z,236-76-1190
851,$40517.41,2018-12-10T06:40:59Z,333-42-0082
852,$34842.12,2019-03-04T02:29:14Z,806-77-6561
853,$34883.32,2019-05-23T10:30:53Z,419-54-2031
854,$11310.63,2019-01-17T16:11:33Z,343-62-8177
855,$38851.19,2019-07-19T17:21:31Z,701-60-1061
856,$7148.04,2018-09-17T06:14:57Z,762-53-4338
857,$7171.78,2019-07-28T08:54:54Z,505-94-4163
858,$39657.45,2019-07-28T01:09:28Z,148-75-6825
859,$13662.22,2018-10-26T19:44:13Z,160-90-0911
860,$32418.37,2019-07-16T09:38:15Z,788-95-2760
861,$30339.10,2019-01-01T02:51:21Z,878-26-9004
862,$44335.83,2018-11-19T06:38:13Z,641-70-9678
863,$15058.73,2019-06-12T08:41:16Z,625-71-1158
864,$3141.58,2019-08-07T10:24:20Z,127-16-4963
865,$25290.96,2019-07-19T10:17:55Z,743-66-1625
866,$5848.09,2018-08-29T21:00:06Z,108-18-6956
867,$14396.98,2019-04-06T16:21:06Z,638-32-7908
868,$27538.68,2019-01-05T15:28:13Z,112-43-7703
869,$40656.47,2018-10-14T07:13:29Z,158-12-6881
870,$2531.82,2018-09-09T20:51:51Z,555-85-0961
871,$37054.60,2019-08-20T07:29:23Z,189-52-0521
872,$14849.69,2018-11-02T07:54:52Z,718-30-6208
873,$13137.94,2019-03-17T17:44:05Z,817-77-9865
874,$33612.07,2018-09-06T04:31:28Z,636-61-7748
875,$20581.24,2019-08-11T13:52:20Z,447-66-4028
876,$11434.12,2019-08-03T20:50:34Z,446-28-8542
877,$4298.26,2018-08-26T21:33:07Z,463-52-0619
878,$37826.27,2018-08-26T23:22:23Z,836-21-6641
879,$26552.71,2018-12-03T03:31:56Z,868-16-9446
880,$37851.11,2018-09-27T20:40:44Z,625-40-8802
881,$20146.56,2019-02-14T03:27:24Z,461-15-5201
882,$21519.20,2019-04-16T06:33:08Z,161-81-7734
883,$15300.82,2019-06-13T20:27:50Z,746-32-8325
884,$7546.97,2019-04-27T20:00:33Z,882-72-9318
885,$29781.46,2019-02-01T10:19:18Z,261-31-8763
886,$2502.67,2019-07-19T10:41:45Z,488-75-2866
887,$24720.37,2019-06-01T18:46:29Z,681-15-9207
888,$547.50,2018-08-22T16:43:47Z,806-77-6561
889,$34241.32,2018-10-06T10:38:25Z,274-77-6856
890,$25094.77,2019-03-28T04:21:04Z,638-69-8580
891,$35546.96,2018-09-10T19:52:41Z,778-17-1682
892,$47058.97,2019-01-19T04:47:26Z,580-84-5327
893,$2831.69,2019-06-27T17:06:22Z,387-77-7399
894,$17663.63,2018-12-14T09:15:02Z,538-65-4758
895,$7780.66,2019-03-15T03:29:15Z,867-77-2908
896,$40201.24,2018-12-12T19:12:06Z,186-93-1966
897,$36895.41,2019-05-13T05:30:53Z,741-08-1931
898,$41713.41,2018-10-31T14:32:15Z,768-49-1919
899,$30799.56,2018-09-23T05:33:00Z,268-14-6832
900,$43140.86,2018-12-05T23:17:46Z,371-34-5573
901,$44820.14,2019-03-15T11:49:40Z,250-32-5724
902,$30380.64,2019-04-11T02:20:14Z,364-17-2153
903,$35902.96,2019-06-02T21:30:52Z,233-59-3668
904,$10714.04,2018-10-28T00:07:21Z,524-39-0027
905,$19758.05,2019-05-04T10:47:54Z,664-99-3788
906,$25447.19,2019-01-16T02:51:25Z,713-38-8963
907,$27374.47,2019-05-08T19:46:35Z,355-18-3482
908,$28446.73,2019-01-09T20:06:32Z,133-77-9682
909,$35884.58,2019-04-19T17:00:34Z,164-05-4332
910,$10683.01,2018-11-25T18:07:41Z,820-05-8006
911,$40916.31,2018-12-30T21:58:42Z,778-49-4711
912,$3236.37,2018-10-05T14:45:48Z,836-21-6641
913,$21333.90,2019-03-09T03:21:52Z,387-55-7859
914,$36701.39,2019-06-19T14:18:43Z,230-32-9459
915,$42362.43,2019-06-22T14:45:52Z,820-05-8006
916,$23412.46,2019-08-18T04:24:42Z,460-55-9628
917,$36922.55,2019-06-25T13:24:21Z,248-15-5735
918,$22069.30,2019-05-02T10:06:50Z,794-25-2141
919,$48221.52,2019-07-11T04:57:06Z,391-58-0592
920,$6511.14,2018-10-09T19:39:03Z,108-18-6956
921,$46247.57,2019-04-11T21:29:09Z,126-13-2814
922,$31624.79,2018-11-09T11:03:52Z,564-93-0067
923,$7294.70,2019-06-27T06:34:41Z,714-34-9273
924,$31528.61,2019-03-08T01:10:57Z,713-38-8963
925,$14297.52,2018-10-20T14:33:50Z,588-59-1234
926,$10865.91,2019-08-03T14:10:30Z,250-18-9500
927,$5074.90,2019-07-21T04:56:20Z,201-04-6832
928,$8463.18,2018-11-23T22:00:20Z,851-62-6866
929,$37642.20,2018-10-23T15:20:19Z,749-12-4790
930,$17871.95,2019-06-13T06:43:24Z,619-35-4741
931,$5288.47,2018-10-29T04:13:06Z,867-77-2908
932,$23571.23,2018-11-12T01:53:09Z,151-67-2881
933,$741.47,2019-07-02T02:57:28Z,794-57-0392
934,$40035.14,2019-03-02T09:56:08Z,301-35-5392
